telemetry_id,asset_id,date,day_index,health_index,wear_metric,daily_gmt,temp_c,rainfall_mm,days_since_inspection,days_since_maintenance,deferred_count,speed_restriction_active
TEL-520143,AST-TRK-1133,2026-07-14,116,93.9,0.98,48.7,39.9,0.0,3,14,0,0
TEL-520144,AST-TRK-1134,2026-07-14,116,92.9,1.21,51.1,39.9,0.0,15,25,0,0
TEL-520145,AST-TRK-1135,2026-07-14,116,95.0,0.83,56.3,39.9,0.0,2,5,0,0
TEL-520146,AST-TRK-1136,2026-07-14,116,93.2,1.06,31.3,39.9,0.0,21,23,0,0
TEL-520147,AST-TRK-1137,2026-07-14,116,94.0,0.92,25.0,39.9,0.0,17,17,0,0
TEL-520148,AST-TRK-1138,2026-07-14,116,93.9,0.95,56.0,39.9,0.0,11,11,0,0
TEL-520149,AST-TRK-1139,2026-07-14,116,94.6,0.94,57.2,39.9,0.0,16,9,0,0
TEL-520150,AST-TRK-1140,2026-07-14,116,93.9,0.95,33.6,39.9,0.0,18,14,0,0
TEL-520151,AST-TRK-1141,2026-07-14,116,94.0,1.05,31.4,39.9,0.0,17,10,0,0
TEL-520152,AST-TRK-1142,2026-07-14,116,94.3,0.89,38.2,39.9,0.0,12,14,0,0
TEL-520153,AST-TRK-1143,2026-07-14,116,95.7,0.73,43.7,39.9,0.0,11,7,0,0
TEL-520154,AST-TRK-1144,2026-07-14,116,92.0,1.26,45.5,39.9,0.0,1,28,0,0
TEL-520155,AST-TRK-1145,2026-07-14,116,92.7,1.17,54.9,39.9,0.0,22,19,0,0
TEL-520156,AST-TRK-1146,2026-07-14,116,93.7,1.06,64.3,39.9,0.0,30,19,0,1
TEL-520157,AST-TRK-1147,2026-07-14,116,88.3,1.91,37.8,39.9,0.0,9,60,0,0
TEL-520158,AST-TRK-1148,2026-07-14,116,95.5,0.76,52.5,39.9,0.0,19,7,0,0
TEL-520159,AST-TRK-1149,2026-07-14,116,94.2,0.9,58.9,39.9,0.0,34,8,0,0
TEL-520160,AST-SIG-1150,2026-07-14,116,87.2,1.5,52.5,39.9,0.0,23,21,0,0
TEL-520161,AST-PNT-1151,2026-07-14,116,95.5,2.21,57.7,39.9,0.0,14,17,0,0
TEL-520162,AST-OHE-1152,2026-07-14,116,94.6,6.3,42.4,39.9,0.0,17,9,0,0
TEL-520163,AST-TRK-1153,2026-07-14,116,94.1,1.0,33.8,39.9,0.0,0,20,0,0
TEL-520164,AST-TRK-1154,2026-07-14,116,92.3,1.24,53.8,39.9,0.0,6,29,0,0
TEL-520165,AST-TRK-1155,2026-07-14,116,92.8,1.12,32.8,39.9,0.0,11,31,0,0
TEL-520166,AST-TRK-1156,2026-07-14,116,93.9,1.06,36.4,39.9,0.0,4,13,0,0
TEL-520167,AST-TRK-1157,2026-07-14,116,94.4,0.94,28.3,39.9,0.0,4,12,0,0
TEL-520168,AST-TRK-1158,2026-07-14,116,94.1,0.99,63.0,39.9,0.0,30,16,0,0
TEL-520169,AST-TRK-1159,2026-07-14,116,92.2,1.29,43.9,39.9,0.0,4,27,0,0
TEL-520170,AST-TRK-1160,2026-07-14,116,95.1,0.8,38.7,39.9,0.0,8,7,0,0
TEL-520171,AST-TRK-1161,2026-07-14,116,93.2,1.04,32.6,39.9,0.0,2,19,0,0
TEL-520172,AST-TRK-1162,2026-07-14,116,92.8,1.13,30.0,39.9,0.0,7,24,0,0
TEL-520173,AST-TRK-1163,2026-07-14,116,94.3,0.99,52.4,39.9,0.0,8,17,0,0
TEL-520174,AST-TRK-1164,2026-07-14,116,89.7,1.79,32.5,39.9,0.0,6,56,0,0
TEL-520175,AST-TRK-1165,2026-07-14,116,93.9,0.92,58.7,39.9,0.0,3,20,0,0
TEL-520176,AST-TRK-1166,2026-07-14,116,93.8,0.97,56.8,39.9,0.0,3,14,0,0
TEL-520177,AST-TRK-1167,2026-07-14,116,89.2,1.75,26.4,39.9,0.0,5,58,0,0
TEL-520178,AST-TRK-1168,2026-07-14,116,93.4,1.0,25.2,39.9,0.0,18,24,0,0
TEL-520179,AST-TRK-1169,2026-07-14,116,94.0,1.03,61.2,39.9,0.0,16,18,0,0
TEL-520180,AST-TRK-1170,2026-07-14,116,95.8,0.74,36.5,39.9,0.0,0,2,0,0
TEL-520181,AST-TRK-1171,2026-07-14,116,95.0,0.85,51.6,39.9,0.0,6,12,0,0
TEL-520182,AST-SIG-1172,2026-07-14,116,93.4,0.78,28.5,39.9,0.0,4,34,0,0
TEL-520183,AST-PNT-1173,2026-07-14,116,93.4,2.31,50.1,39.9,0.0,5,23,0,0
TEL-520184,AST-OHE-1174,2026-07-14,116,93.0,8.2,41.0,39.9,0.0,23,26,0,0
TEL-520185,AST-TRK-1001,2026-07-15,117,95.0,0.8,39.0,40.9,0.0,13,10,0,0
TEL-520186,AST-TRK-1002,2026-07-15,117,94.4,0.82,29.0,40.9,0.0,14,6,0,0
TEL-520187,AST-SIG-1003,2026-07-15,117,87.2,1.51,42.4,40.9,0.0,7,11,0,0
TEL-520188,AST-PNT-1004,2026-07-15,117,91.3,2.41,32.1,40.9,0.0,12,39,0,0
TEL-520189,AST-OHE-1005,2026-07-15,117,91.3,10.2,34.4,40.9,0.0,10,34,0,1
TEL-520190,AST-TRK-1006,2026-07-15,117,96.0,0.71,46.0,40.9,0.0,22,7,0,0
TEL-520191,AST-TRK-1007,2026-07-15,117,93.5,1.12,29.8,40.9,0.0,5,29,0,0
TEL-520192,AST-SIG-1008,2026-07-15,117,92.4,0.89,49.4,40.9,0.0,15,26,0,0
TEL-520193,AST-PNT-1009,2026-07-15,117,93.4,2.31,63.8,40.9,0.0,4,25,0,0
TEL-520194,AST-OHE-1010,2026-07-15,117,93.2,8.0,33.2,40.9,0.0,4,26,0,0
TEL-520195,AST-TRK-1011,2026-07-15,117,95.0,0.73,48.1,40.9,0.0,3,3,0,0
TEL-520196,AST-TRK-1012,2026-07-15,117,94.6,0.87,28.4,40.9,0.0,6,6,0,0
TEL-520197,AST-SIG-1013,2026-07-15,117,88.0,1.41,46.8,40.9,0.0,4,15,0,0
TEL-520198,AST-PNT-1014,2026-07-15,117,95.8,2.2,47.7,40.9,0.0,30,11,0,0
TEL-520199,AST-OHE-1015,2026-07-15,117,93.2,8.0,31.0,40.9,0.0,3,8,0,0
TEL-520200,AST-TRK-1016,2026-07-15,117,93.8,1.06,59.2,40.9,0.0,17,33,0,0
TEL-520201,AST-TRK-1017,2026-07-15,117,92.4,1.32,43.4,40.9,0.0,25,33,0,0
TEL-520202,AST-SIG-1018,2026-07-15,117,90.2,1.15,61.3,40.9,0.0,12,28,0,0
TEL-520203,AST-PNT-1019,2026-07-15,117,93.0,2.33,62.7,40.9,0.0,1,28,0,0
TEL-520204,AST-OHE-1020,2026-07-15,117,94.6,6.4,43.0,40.9,0.0,22,6,0,0
TEL-520205,AST-TRK-1021,2026-07-15,117,95.3,0.81,50.7,40.9,0.0,6,12,0,0
TEL-520206,AST-SIG-1022,2026-07-15,117,93.8,0.73,52.6,40.9,0.0,18,21,0,0
TEL-520207,AST-PNT-1023,2026-07-15,117,91.7,2.39,61.4,40.9,0.0,12,36,0,0
TEL-520208,AST-OHE-1024,2026-07-15,117,93.5,7.7,32.1,40.9,0.0,7,22,0,0
TEL-520209,AST-TRK-1025,2026-07-15,117,93.1,1.11,59.7,40.9,0.0,19,23,0,0
TEL-520210,AST-SIG-1026,2026-07-15,117,88.4,1.36,45.5,40.9,0.0,10,17,0,0
TEL-520211,AST-PNT-1027,2026-07-15,117,95.8,2.2,42.3,40.9,0.0,11,15,0,0
TEL-520212,AST-OHE-1028,2026-07-15,117,93.3,7.9,60.9,40.9,0.0,28,2,0,0
TEL-520213,AST-TRK-1029,2026-07-15,117,91.6,1.37,48.7,40.9,0.0,18,32,0,0
TEL-520214,AST-TRK-1030,2026-07-15,117,94.0,1.04,34.6,40.9,0.0,9,16,0,0
TEL-520215,AST-TRK-1031,2026-07-15,117,93.2,1.19,55.0,40.9,0.0,6,27,0,0
TEL-520216,AST-TRK-1032,2026-07-15,117,92.6,1.16,53.3,40.9,0.0,20,29,0,0
TEL-520217,AST-TRK-1033,2026-07-15,117,94.7,0.87,61.8,40.9,0.0,9,7,0,0
TEL-520218,AST-TRK-1034,2026-07-15,117,94.3,1.0,32.2,40.9,0.0,7,11,0,0
TEL-520219,AST-TRK-1035,2026-07-15,117,92.6,1.22,48.2,40.9,0.0,24,33,0,0
TEL-520220,AST-TRK-1036,2026-07-15,117,92.9,1.22,61.3,40.9,0.0,7,24,0,0
TEL-520221,AST-TRK-1037,2026-07-15,117,93.1,1.17,28.5,40.9,0.0,10,32,0,0
TEL-520222,AST-TRK-1038,2026-07-15,117,92.2,1.28,40.3,40.9,0.0,15,32,0,0
TEL-520223,AST-SIG-1039,2026-07-15,117,92.0,0.94,62.2,40.9,0.0,28,20,0,0
TEL-520224,AST-PNT-1040,2026-07-15,117,93.2,2.32,43.4,40.9,0.0,8,30,0,0
TEL-520225,AST-OHE-1041,2026-07-15,117,93.2,8.0,50.5,40.9,0.0,4,22,0,0
TEL-520226,AST-TRK-1042,2026-07-15,117,92.8,1.2,51.0,40.9,0.0,15,41,0,0
TEL-520227,AST-TRK-1043,2026-07-15,117,94.4,0.89,32.4,40.9,0.0,15,7,0,0
TEL-520228,AST-TRK-1044,2026-07-15,117,94.1,0.87,36.7,40.9,0.0,5,10,0,0
TEL-520229,AST-TRK-1045,2026-07-15,117,93.4,1.04,47.6,40.9,0.0,26,22,0,0
TEL-520230,AST-TRK-1046,2026-07-15,117,93.9,0.98,42.5,40.9,0.0,11,29,0,0
TEL-520231,AST-TRK-1047,2026-07-15,117,93.1,1.13,46.3,40.9,0.0,12,31,0,0
TEL-520232,AST-TRK-1048,2026-07-15,117,92.7,1.17,60.7,40.9,0.0,17,32,0,0
TEL-520233,AST-TRK-1049,2026-07-15,117,95.0,0.88,30.2,40.9,0.0,19,6,0,0
TEL-520234,AST-TRK-1050,2026-07-15,117,95.7,0.68,45.0,40.9,0.0,10,4,0,0
TEL-520235,AST-TRK-1051,2026-07-15,117,91.5,1.37,58.0,40.9,0.0,14,42,0,0
TEL-520236,AST-SIG-1052,2026-07-15,117,94.1,0.69,42.2,40.9,0.0,4,28,0,1
TEL-520237,AST-PNT-1053,2026-07-15,117,95.5,2.21,42.6,40.9,0.0,8,13,0,0
TEL-520238,AST-OHE-1054,2026-07-15,117,92.9,8.4,28.5,40.9,0.0,27,28,0,0
TEL-520239,AST-TRK-1055,2026-07-15,117,94.4,0.88,40.6,40.9,0.0,7,19,0,0
TEL-520240,AST-TRK-1056,2026-07-15,117,92.4,1.29,38.3,40.9,0.0,5,34,0,1
TEL-520241,AST-TRK-1057,2026-07-15,117,92.7,1.14,47.4,40.9,0.0,4,21,0,0
TEL-520242,AST-TRK-1058,2026-07-15,117,93.4,1.11,42.4,40.9,0.0,4,25,0,0
TEL-520243,AST-TRK-1059,2026-07-15,117,95.5,0.78,60.0,40.9,0.0,6,10,0,0
TEL-520244,AST-TRK-1060,2026-07-15,117,92.7,1.15,63.4,40.9,0.0,9,27,0,1
TEL-520245,AST-TRK-1061,2026-07-15,117,93.5,1.12,26.0,40.9,0.0,14,28,0,0
TEL-520246,AST-SIG-1062,2026-07-15,117,86.7,1.57,35.7,40.9,0.0,10,59,0,0
TEL-520247,AST-PNT-1063,2026-07-15,117,96.0,2.19,27.9,40.9,0.0,5,11,0,0
TEL-520248,AST-OHE-1064,2026-07-15,117,93.9,7.2,44.8,40.9,0.0,23,12,0,0
TEL-520249,AST-TRK-1065,2026-07-15,117,94.0,0.89,42.5,40.9,0.0,4,12,0,0
TEL-520250,AST-TRK-1066,2026-07-15,117,92.4,1.19,31.5,40.9,0.0,2,37,0,0
TEL-520251,AST-TRK-1067,2026-07-15,117,93.1,1.12,27.4,40.9,0.0,14,32,0,0
TEL-520252,AST-TRK-1068,2026-07-15,117,93.7,1.08,29.8,40.9,0.0,6,21,0,0
TEL-520253,AST-TRK-1069,2026-07-15,117,93.3,1.02,40.8,40.9,0.0,16,30,0,0
TEL-520254,AST-TRK-1070,2026-07-15,117,95.4,0.8,26.1,40.9,0.0,6,5,0,0
TEL-520255,AST-TRK-1071,2026-07-15,117,93.7,1.1,60.9,40.9,0.0,24,21,0,0
TEL-520256,AST-SIG-1072,2026-07-15,117,93.5,0.77,60.6,40.9,0.0,8,32,0,0
TEL-520257,AST-PNT-1073,2026-07-15,117,95.5,2.21,30.9,40.9,0.0,24,13,0,1
TEL-520258,AST-OHE-1074,2026-07-15,117,92.1,9.3,60.1,40.9,0.0,6,13,0,1
TEL-520259,AST-TRK-1075,2026-07-15,117,92.5,1.25,62.0,40.9,0.0,15,28,0,0
TEL-520260,AST-TRK-1076,2026-07-15,117,95.8,0.7,29.8,40.9,0.0,0,5,0,0
TEL-520261,AST-TRK-1077,2026-07-15,117,92.5,1.21,55.5,40.9,0.0,23,28,0,0
TEL-520262,AST-TRK-1078,2026-07-15,117,94.8,0.81,57.7,40.9,0.0,12,1,0,0
TEL-520263,AST-TRK-1079,2026-07-15,117,94.7,0.76,54.0,40.9,0.0,30,9,0,0
TEL-520264,AST-TRK-1080,2026-07-15,117,93.9,1.03,48.8,40.9,0.0,0,21,0,0
TEL-520265,AST-TRK-1081,2026-07-15,117,92.4,1.24,50.3,40.9,0.0,11,28,0,0
TEL-520266,AST-TRK-1082,2026-07-15,117,93.2,1.2,40.2,40.9,0.0,7,32,0,0
TEL-520267,AST-TRK-1083,2026-07-15,117,95.2,0.75,37.7,40.9,0.0,5,3,0,0
TEL-520268,AST-SIG-1084,2026-07-15,117,96.9,0.36,48.3,40.9,0.0,6,8,0,0
TEL-520269,AST-PNT-1085,2026-07-15,117,91.7,2.39,34.4,40.9,0.0,2,38,0,0
TEL-520270,AST-OHE-1086,2026-07-15,117,93.0,8.2,34.5,40.9,0.0,20,20,0,0
TEL-520271,AST-TRK-1087,2026-07-15,117,93.5,1.07,26.0,40.9,0.0,2,23,0,0
TEL-520272,AST-TRK-1088,2026-07-15,117,92.1,1.24,48.7,40.9,0.0,27,24,0,0
TEL-520273,AST-TRK-1089,2026-07-15,117,93.9,0.96,50.9,40.9,0.0,10,14,0,0
TEL-520274,AST-TRK-1090,2026-07-15,117,93.8,1.04,57.0,40.9,0.0,13,13,0,0
TEL-520275,AST-TRK-1091,2026-07-15,117,92.0,1.24,41.7,40.9,0.0,10,30,0,0
TEL-520276,AST-TRK-1092,2026-07-15,117,94.1,0.94,55.3,40.9,0.0,6,23,0,0
TEL-520277,AST-TRK-1093,2026-07-15,117,96.0,0.68,34.3,40.9,0.0,29,7,0,0
TEL-520278,AST-TRK-1094,2026-07-15,117,93.0,1.13,38.7,40.9,0.0,0,24,0,0
TEL-520279,AST-TRK-1095,2026-07-15,117,91.6,1.32,47.8,40.9,0.0,9,38,0,0
TEL-520280,AST-SIG-1096,2026-07-15,117,91.6,0.99,28.6,40.9,0.0,5,14,0,0
TEL-520281,AST-PNT-1097,2026-07-15,117,93.6,2.3,53.8,40.9,0.0,15,27,0,0
TEL-520282,AST-OHE-1098,2026-07-15,117,90.7,10.9,36.7,40.9,0.0,13,40,0,1
TEL-520283,AST-TRK-1099,2026-07-15,117,93.9,1.05,33.6,40.9,0.0,9,17,0,0
TEL-520284,AST-TRK-1100,2026-07-15,117,93.9,0.97,28.9,40.9,0.0,6,20,0,0
TEL-520285,AST-TRK-1101,2026-07-15,117,94.3,0.94,52.6,40.9,0.0,15,22,0,1
TEL-520286,AST-TRK-1102,2026-07-15,117,94.8,0.8,44.4,40.9,0.0,17,11,0,0
TEL-520287,AST-TRK-1103,2026-07-15,117,95.5,0.66,33.3,40.9,0.0,16,5,0,0
TEL-520288,AST-TRK-1104,2026-07-15,117,90.8,1.55,34.9,40.9,0.0,20,56,0,0
TEL-520289,AST-TRK-1105,2026-07-15,117,93.7,1.1,31.0,40.9,0.0,5,27,0,1
TEL-520290,AST-TRK-1106,2026-07-15,117,93.5,1.0,64.3,40.9,0.0,15,22,0,0
TEL-520291,AST-TRK-1107,2026-07-15,117,95.4,0.71,61.5,40.9,0.0,20,6,0,0
TEL-520292,AST-TRK-1108,2026-07-15,117,93.7,0.95,59.1,40.9,0.0,9,14,0,0
TEL-520293,AST-TRK-1109,2026-07-15,117,93.2,1.12,42.6,40.9,0.0,18,20,0,0
TEL-520294,AST-TRK-1110,2026-07-15,117,92.9,1.16,33.5,40.9,0.0,7,18,0,0
TEL-520295,AST-TRK-1111,2026-07-15,117,93.7,1.0,46.4,40.9,0.0,14,25,0,1
TEL-520296,AST-SIG-1112,2026-07-15,117,87.6,1.46,37.5,40.9,0.0,19,2,0,0
TEL-520297,AST-PNT-1113,2026-07-15,117,96.0,2.19,37.3,40.9,0.0,16,10,0,0
TEL-520298,AST-OHE-1114,2026-07-15,117,98.0,8.2,31.9,40.9,0.0,6,0,0,0
TEL-520299,AST-TRK-1115,2026-07-15,117,94.5,0.89,42.2,40.9,0.0,27,16,0,0
TEL-520300,AST-TRK-1116,2026-07-15,117,93.3,1.19,31.0,40.9,0.0,28,31,0,0
TEL-520301,AST-TRK-1117,2026-07-15,117,92.0,1.26,50.1,40.9,0.0,22,35,0,0
TEL-520302,AST-TRK-1118,2026-07-15,117,93.0,1.19,50.5,40.9,0.0,4,26,0,1
TEL-520303,AST-TRK-1119,2026-07-15,117,95.0,0.71,58.8,40.9,0.0,4,5,0,0
TEL-520304,AST-TRK-1120,2026-07-15,117,92.6,1.18,43.6,40.9,0.0,28,21,0,1
TEL-520305,AST-TRK-1121,2026-07-15,117,94.1,1.04,37.7,40.9,0.0,12,15,0,0
TEL-520306,AST-TRK-1122,2026-07-15,117,94.0,1.01,27.3,40.9,0.0,20,17,0,0
TEL-520307,AST-TRK-1123,2026-07-15,117,95.3,0.69,25.8,40.9,0.0,33,6,0,0
TEL-520308,AST-TRK-1124,2026-07-15,117,94.6,0.89,31.9,40.9,0.0,3,11,0,0
TEL-520309,AST-TRK-1125,2026-07-15,117,93.6,1.11,34.8,40.9,0.0,10,26,0,0
TEL-520310,AST-TRK-1126,2026-07-15,117,95.4,0.65,62.4,40.9,0.0,15,1,0,0
TEL-520311,AST-TRK-1127,2026-07-15,117,94.4,0.87,31.5,40.9,0.0,14,11,0,0
TEL-520312,AST-SIG-1128,2026-07-15,117,91.9,0.95,41.0,40.9,0.0,13,13,0,0
TEL-520313,AST-PNT-1129,2026-07-15,117,93.6,2.3,31.8,40.9,0.0,1,28,0,0
TEL-520314,AST-OHE-1130,2026-07-15,117,95.0,5.9,32.7,40.9,0.0,17,5,0,0
TEL-520315,AST-TRK-1131,2026-07-15,117,95.3,0.81,61.4,40.9,0.0,5,6,0,0
TEL-520316,AST-TRK-1132,2026-07-15,117,93.1,1.19,25.3,40.9,0.0,9,34,0,0
TEL-520317,AST-TRK-1133,2026-07-15,117,93.3,1.01,63.6,40.9,0.0,4,15,0,0
TEL-520318,AST-TRK-1134,2026-07-15,117,92.1,1.23,52.5,40.9,0.0,16,26,0,0
TEL-520319,AST-TRK-1135,2026-07-15,117,94.9,0.84,41.3,40.9,0.0,3,6,0,0
TEL-520320,AST-TRK-1136,2026-07-15,117,93.6,1.07,48.8,40.9,0.0,22,24,0,0
TEL-520321,AST-TRK-1137,2026-07-15,117,93.9,0.95,59.6,40.9,0.0,18,18,0,0
TEL-520322,AST-TRK-1138,2026-07-15,117,94.2,0.97,30.8,40.9,0.0,12,12,0,0
TEL-520323,AST-TRK-1139,2026-07-15,117,93.8,0.97,46.8,40.9,0.0,17,10,0,0
TEL-520324,AST-TRK-1140,2026-07-15,117,94.2,0.96,37.5,40.9,0.0,19,15,0,0
TEL-520325,AST-TRK-1141,2026-07-15,117,93.8,1.06,50.1,40.9,0.0,18,11,0,0
TEL-520326,AST-TRK-1142,2026-07-15,117,94.2,0.91,58.5,40.9,0.0,13,15,0,0
TEL-520327,AST-TRK-1143,2026-07-15,117,95.3,0.75,46.0,40.9,0.0,12,8,0,0
TEL-520328,AST-TRK-1144,2026-07-15,117,91.8,1.28,32.0,40.9,0.0,2,29,0,0
TEL-520329,AST-TRK-1145,2026-07-15,117,92.5,1.2,51.1,40.9,0.0,23,20,0,0
TEL-520330,AST-TRK-1146,2026-07-15,117,93.2,1.08,45.7,40.9,0.0,0,20,0,1
TEL-520331,AST-TRK-1147,2026-07-15,117,88.3,1.92,30.0,40.9,0.0,10,61,0,0
TEL-520332,AST-TRK-1148,2026-07-15,117,94.6,0.78,54.0,40.9,0.0,20,8,0,0
TEL-520333,AST-TRK-1149,2026-07-15,117,93.9,0.91,40.2,40.9,0.0,0,9,0,0
TEL-520334,AST-SIG-1150,2026-07-15,117,87.2,1.51,55.6,40.9,0.0,24,22,0,0
TEL-520335,AST-PNT-1151,2026-07-15,117,95.5,2.21,42.5,40.9,0.0,15,18,0,0
TEL-520336,AST-OHE-1152,2026-07-15,117,94.6,6.4,31.0,40.9,0.0,18,10,0,0
TEL-520337,AST-TRK-1153,2026-07-15,117,94.2,1.02,49.6,40.9,0.0,1,21,0,0
TEL-520338,AST-TRK-1154,2026-07-15,117,92.8,1.25,28.4,40.9,0.0,7,30,0,0
TEL-520339,AST-TRK-1155,2026-07-15,117,92.8,1.14,29.5,40.9,0.0,12,32,0,0
TEL-520340,AST-TRK-1156,2026-07-15,117,93.6,1.07,42.3,40.9,0.0,5,14,0,0
TEL-520341,AST-TRK-1157,2026-07-15,117,94.3,0.95,33.1,40.9,0.0,5,13,0,0
TEL-520342,AST-TRK-1158,2026-07-15,117,94.0,1.01,61.8,40.9,0.0,31,17,0,0
TEL-520343,AST-TRK-1159,2026-07-15,117,91.7,1.3,46.3,40.9,0.0,5,28,0,0
TEL-520344,AST-TRK-1160,2026-07-15,117,94.8,0.81,30.2,40.9,0.0,9,8,0,0
TEL-520345,AST-TRK-1161,2026-07-15,117,93.1,1.07,58.9,40.9,0.0,3,20,0,0
TEL-520346,AST-TRK-1162,2026-07-15,117,93.1,1.14,27.5,40.9,0.0,8,25,0,0
TEL-520347,AST-TRK-1163,2026-07-15,117,94.0,1.01,45.1,40.9,0.0,9,18,0,0
TEL-520348,AST-TRK-1164,2026-07-15,117,89.5,1.81,43.5,40.9,0.0,7,57,0,0
TEL-520349,AST-TRK-1165,2026-07-15,117,93.8,0.93,61.5,40.9,0.0,4,21,0,0
TEL-520350,AST-TRK-1166,2026-07-15,117,93.8,0.99,44.7,40.9,0.0,4,15,0,0
TEL-520351,AST-TRK-1167,2026-07-15,117,89.2,1.76,54.3,40.9,0.0,6,59,0,0
TEL-520352,AST-TRK-1168,2026-07-15,117,93.8,1.02,54.9,40.9,0.0,19,25,0,0
TEL-520353,AST-TRK-1169,2026-07-15,117,93.7,1.04,46.5,40.9,0.0,17,19,0,0
TEL-520354,AST-TRK-1170,2026-07-15,117,95.1,0.75,44.5,40.9,0.0,1,3,0,0
TEL-520355,AST-TRK-1171,2026-07-15,117,94.9,0.87,29.5,40.9,0.0,7,13,0,0
TEL-520356,AST-SIG-1172,2026-07-15,117,93.4,0.78,29.7,40.9,0.0,5,35,0,0
TEL-520357,AST-PNT-1173,2026-07-15,117,93.2,2.32,52.5,40.9,0.0,6,24,0,0
TEL-520358,AST-OHE-1174,2026-07-15,117,92.9,8.3,50.8,40.9,0.0,24,27,0,0
TEL-520359,AST-TRK-1001,2026-07-16,118,94.8,0.81,42.8,38.3,0.0,14,11,0,0
TEL-520360,AST-TRK-1002,2026-07-16,118,94.4,0.83,34.5,38.3,0.0,15,7,0,0
TEL-520361,AST-SIG-1003,2026-07-16,118,87.2,1.51,47.3,38.3,0.0,8,12,0,0
TEL-520362,AST-PNT-1004,2026-07-16,118,91.1,2.42,63.0,38.3,0.0,13,40,0,0
TEL-520363,AST-OHE-1005,2026-07-16,118,91.2,10.4,63.5,38.3,0.0,11,35,0,1
TEL-520364,AST-TRK-1006,2026-07-16,118,95.5,0.73,35.3,38.3,0.0,23,8,0,0
TEL-520365,AST-TRK-1007,2026-07-16,118,93.4,1.14,54.4,38.3,0.0,6,30,0,0
TEL-520366,AST-SIG-1008,2026-07-16,118,92.4,0.89,36.4,38.3,0.0,16,27,0,0
TEL-520367,AST-PNT-1009,2026-07-16,118,93.4,2.31,28.6,38.3,0.0,5,26,0,0
TEL-520368,AST-OHE-1010,2026-07-16,118,93.2,8.0,45.2,38.3,0.0,5,27,0,1
TEL-520369,AST-TRK-1011,2026-07-16,118,94.9,0.74,46.8,38.3,0.0,4,4,0,0
TEL-520370,AST-TRK-1012,2026-07-16,118,94.3,0.89,34.6,38.3,0.0,7,7,0,0
TEL-520371,AST-SIG-1013,2026-07-16,118,88.0,1.41,32.8,38.3,0.0,5,16,0,0
TEL-520372,AST-PNT-1014,2026-07-16,118,95.5,2.21,51.3,38.3,0.0,31,12,0,0
TEL-520373,AST-OHE-1015,2026-07-16,118,93.1,8.1,48.1,38.3,0.0,4,9,0,0
TEL-520374,AST-TRK-1016,2026-07-16,118,93.7,1.07,58.9,38.3,0.0,18,34,0,0
TEL-520375,AST-TRK-1017,2026-07-16,118,91.7,1.33,37.1,38.3,0.0,26,34,0,0
TEL-520376,AST-SIG-1018,2026-07-16,118,90.2,1.15,29.7,38.3,0.0,13,29,0,0
TEL-520377,AST-PNT-1019,2026-07-16,118,92.8,2.34,39.0,38.3,0.0,2,29,0,0
TEL-520378,AST-OHE-1020,2026-07-16,118,94.5,6.5,43.7,38.3,0.0,23,7,0,0
TEL-520379,AST-TRK-1021,2026-07-16,118,95.2,0.83,29.0,38.3,0.0,7,13,0,0
TEL-520380,AST-SIG-1022,2026-07-16,118,93.8,0.73,44.2,38.3,0.0,19,22,0,0
TEL-520381,AST-PNT-1023,2026-07-16,118,91.7,2.39,38.6,38.3,0.0,13,37,0,0
TEL-520382,AST-OHE-1024,2026-07-16,118,93.4,7.8,56.1,38.3,0.0,8,23,0,0
TEL-520383,AST-TRK-1025,2026-07-16,118,93.0,1.13,62.9,38.3,0.0,20,24,0,0
TEL-520384,AST-SIG-1026,2026-07-16,118,88.4,1.36,37.3,38.3,0.0,11,18,0,0
TEL-520385,AST-PNT-1027,2026-07-16,118,95.8,2.2,64.8,38.3,0.0,12,16,0,0
TEL-520386,AST-OHE-1028,2026-07-16,118,93.2,8.0,31.6,38.3,0.0,29,3,0,0
TEL-520387,AST-TRK-1029,2026-07-16,118,91.2,1.4,59.2,38.3,0.0,19,33,0,0
TEL-520388,AST-TRK-1030,2026-07-16,118,93.2,1.05,30.9,38.3,0.0,10,17,0,0
TEL-520389,AST-TRK-1031,2026-07-16,118,93.0,1.21,26.5,38.3,0.0,7,28,0,0
TEL-520390,AST-TRK-1032,2026-07-16,118,92.6,1.19,62.4,38.3,0.0,21,30,0,0
TEL-520391,AST-TRK-1033,2026-07-16,118,94.9,0.88,33.7,38.3,0.0,10,8,0,0
TEL-520392,AST-TRK-1034,2026-07-16,118,93.6,1.02,32.4,38.3,0.0,8,12,0,0
TEL-520393,AST-TRK-1035,2026-07-16,118,92.8,1.23,32.5,38.3,0.0,25,34,0,0
TEL-520394,AST-TRK-1036,2026-07-16,118,92.4,1.24,33.4,38.3,0.0,8,25,0,0
TEL-520395,AST-TRK-1037,2026-07-16,118,92.5,1.18,25.9,38.3,0.0,11,33,0,0
TEL-520396,AST-TRK-1038,2026-07-16,118,91.6,1.31,43.2,38.3,0.0,16,33,0,0
TEL-520397,AST-SIG-1039,2026-07-16,118,92.0,0.94,47.6,38.3,0.0,0,21,0,0
TEL-520398,AST-PNT-1040,2026-07-16,118,93.2,2.32,37.9,38.3,0.0,9,31,0,0
TEL-520399,AST-OHE-1041,2026-07-16,118,93.1,8.1,56.6,38.3,0.0,5,23,0,0
